,author,date,section,word_count,abstract,headline,source,subjects
1990,"Cloud, David; Zucchino, David","Jan 13, 2012",LATExtra; Part AA; National Desk,999," Taliban fighters have committed countless atrocities against Afghan civilians and are responsible for more than 80% of civilian deaths, the United Nations said. The LiveLeak video was uploaded by a user under the name Crazyhawk, who hosts other amateur videos of U.S. troops in Afghanistan that appear to have been shot by someone traveling with the units.",Video adds to strains in Afghanistan; Senior U.S. officials deplore Internet images of Marines urinating on corpses.,Los Angeles Times,"Military personnel, Professional standards, Video recordings, Criminal investigations"
1991,"Memoli, Michael A","Dec 4, 2011",Main News; Part A; National Desk,351," According to the Register, Cain's support evaporated as the poll was in the field, starting at 12% and dropping to just 4% in the final day, after an Atlanta woman went public with claims that the two had engaged in a 13-year extramarital affair.","Iowa Republicans have a new favorite, survey shows",Los Angeles Times,"Polls & surveys, Political campaigns, Primaries & caucuses"
1992,"Finnegan, Michael","Mar 12, 2012",Main News; Part A; National Desk,826," [...] once they were candidates for the GOP presidential nomination, he said, ""guess who, like a well-oiled weather vane, changed?"" He also said Romney was ""having a lot of trouble telling the truth"" about his Massachusetts healthcare plan covering abortion and contraception, including the ""morning-after pill.""",Santorum and Gingrich fight it out in the South,Los Angeles Times,"Presidential elections, Political campaigns, Primaries & caucuses"
1993,"Vartabedian, Ralph","Apr 18, 2012",LATExtra; Part AA; Metro Desk,598," When the rail authority approved its final business plan only last week, it said the majority of future funding would come from federal grants, though Congress has eliminated appropriations for high-speed rail projects in each of the last two years.",BULLET TRAIN DELAY URGED; The state's legislative analyst says too many uncertainties remain to OK more funding.,Los Angeles Times,"High speed rail, Funding, Transportation planning"
1994,"Lee, Don","Apr 13, 2012",Business; Part B; Business Desk,362, [...] there could be little change overall in the expected moderate performance in the first half for economic activity and hiring.,U.S. trade deficit's sharp drop suggests faster GDP growth,Los Angeles Times,"Shipments, Trade deficit, Gross Domestic Product--GDP, Economic conditions, Economic forecasts, Growth rate"
1995,"Keegan, Rebecca","Apr 4, 2012",Calendar; Part D; Entertainment Desk,192," Based on the Pulitzer Prize-winning novel by Harper Lee, ""To Kill a Mockingbird"" tells the story of white Southern lawyer Atticus Finch (Gregory Peck), who defends a black man accused of rape, Tom Robinson (Brock Peters).",A presidential 'Mockingbird',Los Angeles Times,
1996,"Flint, Joe","Apr 26, 2012",Business; Part B; Business Desk,832," ""If government authorities would look askance, as they surely would, at sales executives from competing television stations gathering in a conference room to share this information, why would the government require that the same information be made so easily accessible online?"" the big networks asked in comments to the FCC.",MEDIA; Stations balk at putting ad data online; They say an FCC plan to make political ad prices more accessible could aid competitors.,Los Angeles Times,"Disclosure, Television stations, Advertising rates, Political advertising"
1997,"Vartabedian, Ralph","May 30, 2012",LATExtra; Part AA; Metro Desk,570," The authority has come under increasingly tough criticism by the Legislature for its thin management, operating without a chief executive, a chief operating officer, a chief financial officer or a risk manager as it seeks to start a $6-billion segment of the rail system later this year.",Bullet train agency gets new leader; Jeff Morales comes from the project's contractor. Critics fear conflict of interest.,Los Angeles Times,"Appointments & personnel changes, Light rail transportation, Railroad transportation, Executives"
1998,"Romney, Lee","Jun 12, 2012",Main News; Part A; Metro Desk,1314," [...]76 and 74, the sisters on Monday donned matching black turtlenecks under white blouses that were decorated to commemorate the escape -- and the artistry of the fake heads the men used as decoys to fool guards doing bed-checks. According to Babyak, who has written a book about the escape, Morris' file said: ""capable of long-term planning.""",The tale of '62 Alcatraz escapees still captivates,Los Angeles Times,"Prison escapes, History"
1999,,"Apr 17, 2012",Main News; Part A; Editorial Desk,360," Whatever the reason, the position is not playing well with leaders in the region, who see embargoes and political isolation as anachronistic policies from the Cold War era.",Time to include Cuba,Los Angeles Times,"Embargoes & blockades, Foreign policy, Summit conferences, Editorials -- Cuba"
2000,"Finnegan, Michael","Dec 20, 2011",LATExtra; Part AA; National Desk,634," Americans Elect, a privately financed group attempting to run a major third-party candidate for the White House, won a spot on California's 2012 ballot Monday, a milestone in its quest to give voters an alternative to President Obama and his Republican challenger.",CALIFORNIA; Third party earns a key ballot spot; California becomes the 12th state to let Americans Elect list an alternative choice for the presidency.,Los Angeles Times,"Presidential elections, Nominations, Candidates"
2001,"Richter, Paul; Loiko, Sergei L","Dec 9, 2011",Main News; Part A; Foreign Desk,813," The main Russian leader on Thursday accused Secretary of State Hillary Rodham Clinton of inciting protests against his country's troubled parliamentary elections, an unusual personal attack suggesting that one of the Obama administration's main foreign policy initiatives is unraveling. Putin long has been wary of U.S. efforts to promote democracy and human rights, and he delivered his harsh comments as he launched his campaign for Russia's presidential election in March.",Putin accuses Clinton of stirring up protesters,Los Angeles Times,"Nuclear weapons, Missile defense, Presidential elections, Foreign policy, Prime ministers, Term limitations"
2002,"Semuels, Alana","Jan 24, 2012",Main News; Part A; National Desk,1126," An inland area halfway between Orlando on the east side of Florida and Tampa on the west, Polk County was one of the fastest-growing regions in the state over the last decade, as families and retirees priced out of the coast moved inland in search of cheaper real estate.","Hard-hit Florida county is central to the GOP race; It has independents and everyday families, and Obama didn't win here in 2008.",Los Angeles Times,"Homeowners, Voter behavior, Presidential elections, Real estate sales, Housing prices, Housing developments, Political advertising"
2003,"Jacoby, Tamar","Jun 26, 2012",Main News; Part A; Editorial Desk,918," Even before the Supreme Court's decision, there were signs that voters' anti-immigration fervor may be ebbing. U.S. Chamber of Commerce, established that states may act to prevent and punish the hiring of unauthorized immigrants, requiring employers to enroll in E-Verify, the online federal program that checks employees' immigration status.",After the ruling,Los Angeles Times,"Immigration policy, Aliens, State laws, Supreme Court decisions"
2004,,"May 17, 2012",Main News; Part A; Editorial Desk,747," [...]while, understandably, the families of Sept. 11 victims might not care about international opinion, the Obama administration recognized that it was in this country's interest -- especially after revelations about torture and the imprisonment of accused terrorists at ""black sites"" -- for Mohammed and the others to receive a trial that was not only fair but perceived to be fair.",Justice and the 9/11 defendants; A military tribunal is not the best way to demonstrate America's commitment to the rule of law.,Los Angeles Times,"Criminal justice, Combatants, Terrorism, Editorials -- Military tribunals, Military tribunals"
2005,"Banerjee, Neela","Apr 18, 2012",Main News; Part A; National Desk,521, The report by members of the National Commission on the BP Deepwater Horizon Oil Spill and Offshore Drilling complained that Congress had failed to pass legislation requiring the offshore oil and gas industry to bear the costs of federal oversight through fees on leasing and permitting reviews.,"Congress falls short on oil spill safety, panel says",Los Angeles Times,"Oil spills, Offshore drilling, Petroleum industry, Prevention, Federal legislation"
