,author,date,section,word_count,abstract,headline,source,subjects
1194,"Boehm, Mike","Sep 22, 2012",LATExtra; Part AA; Entertainment Desk,596," Two national Latino organizations say that the Kennedy Center Honors exclude Latinos, and they have begun a public campaign to change the awards program, which celebrates lifetime achievement in the performing arts and culminates in an annual telecast of ceremonies at the John F. Kennedy Center for the Performing Arts in Washington, D.C. Felix Sanchez, who heads the National Hispanic Foundation for the Arts, said Friday that George Stevens Jr., the writer-director-producer who produces the broadcasts, ""has a vision for these awards that is no longer relevant"" and should be replaced.",Kennedy Center Honors criticized; Two national Latino organizations say the awards are biased. They want changes.,Los Angeles Times,"Awards & honors, Performing arts, Hispanic Americans"
1195,"Haven, Paul","Sep 23, 2012",Main News; Part A; News Desk,1285," The Obama administration reinstated people-to-people exchanges in April 2011, and the U.S. Treasury Department's Office of Foreign Assets Control, which enforces the embargo, has granted travel operators 140 licenses for everything from tours of Cuban schools to visits to cigar factories and musical venues.",Tour outfits decry tighter Cuba rules; U.S. operators find it hard to renew licenses after a senator objects.,Los Angeles Times,"Embargoes & blockades, Licenses, Tourism"
1196,,"Aug 31, 2012",Main News; Part A; Letters Desk,1181,,LETTERS,Los Angeles Times,
1197,,"Aug 27, 2012",Main News; Part A; Editorial Desk,685," No manifestation of the ""Arab Spring"" was more dramatic than the popular uprising that ousted Egypt's longtime autocrat, Hosni Mubarak. [...]recently, however, it was unclear whether a broad-based revolution would be sabotaged either by a military coup or by an elected Islamist government unwilling to govern in an inclusive way.","Using U.S. leverage with Egypt; U.S. should press for democracy, minorities' rights and the honoring of international obligations.",Los Angeles Times,"Foreign policy, International relations-US -- Egypt, Local elections, Political appointments"
1198,"Fausset, Richard","Oct 17, 2012",Main News; Part A; Foreign Desk,919," The Cuban government announced Tuesday that it plans to rescind the requirement that its citizens obtain exit visas in order to travel abroad, generating hope on the island that a long-standing bureaucratic hindrance of their freedom of movement will soon be removed.",THE WORLD; Cuba to ease visa rules on travel abroad,Los Angeles Times,"Passports & visas, Immigration policy, Freedom of movement, Travel"
1199,"Little, Morgan","Jul 30, 2012",Main News; Part A; National Desk,361," Cheney, who served as vice president during President George W. Bush's administration and advised President Ford on his selection of a running mate in 1976, hinted at some of the advice that he offered Romney and Myers.",Cheney calls choice of Palin 'a mistake'; The former vice president says she didn't seem prepared to take over the presidency if needed.,Los Angeles Times,"Presidential elections, Vice Presidents, Candidates"
1200,"Banerjee, Neela","Sep 1, 2012",LATExtra; Part AA; National Desk,177," The EPA said the so-called compliance order ""sets interim air pollution emissions limits ... and ensures that Shell's operations will meet congressionally mandated air-quality standards under the Clean Air Act.""","Arctic oil drilling a step closer; The EPA grants Shell an air permit, angering environmentalists.",Los Angeles Times,"Air pollution, Permits, Drilling, Petroleum industry"
1201,"Lauter, David","Aug 9, 2012",Main News; Part A; National Desk,1083," Comparing two hotly contested swing states, polls by Quinnipiac University for the New York Times and CBS News show Obama behind by 5 percentage points among likely voters in Colorado, 45% to 50%, but ahead by 6 percentage points in Ohio, 50% to 44%.","CAMPAIGN 2012; Obama, Romney hammer wedge issues; The president stresses women's concerns as his rival brings up welfare - a topic likely to draw white votes.",Los Angeles Times,"Polls & surveys, Political campaigns, Presidential elections, Candidates, Welfare, Birth control"
1202,"McMANUS, DOYLE","Nov 4, 2012",Main News; Part A; Editorial Desk,785," Once that fiscal bargain is struck, Obama said, bipartisan agreement should be possible on corporate tax reductions, regulatory reform, more spending on infrastructure and immigration reform -- all areas that he suggested ""should be non-ideological.""",The myth of bipartisanship,Los Angeles Times,"Regulatory reform, Political campaigns, Presidential elections, Fiscal policy, Political behavior, Bills"
1203,"Hotakainen, Rob","Sep 9, 2012",Main News; Part A; News Desk,1120," First came the international war on drugs, with the U.S. spending millions since 1999 to help poor Colombian farmers destroy their coca plants and replace them with flowers.",Discontent blooms in the flower industry; A U.S. trade pact with Colombia threatens the livelihoods of small-scale growers.,Los Angeles Times,"Flowers & plants, International trade, Trade agreements"
1204,"Blume, Howard","Oct 19, 2012",LATExtra; Part AA; Metro Desk,735," [...]a coalition kept pressure on the Los Angeles Unified School District to evaluate teachers on multiple measures, including students' standardized test scores.","Foundation ends funding for education reform group; Communities for Teaching Excellence, based in L.A., plans to close next month.",Los Angeles Times,"Funding, Education reform, Teacher evaluations, Charitable foundations, Teachers, Labor unions"
1205,"Cloud, David S","Sep 16, 2012",Main News; Part A; Foreign Desk,1059, [...]Panetta will be the first U.S. Defense secretary to visit New Zealand in more than three decades.,China wary of moves by U.S. in Asia-Pacific; Washington is forging closer defense ties to countries near China and renewing its focus in the South Pacific.,Los Angeles Times,"Regions, Military bases, Nuclear weapons, Political alliances, International relations-US -- China"
1206,"Memoli, Michael A; Reston, Maeve","Oct 10, 2012",Main News; Part A; National Desk,1243," The success of the Democratic convention to start September and Romney's missteps in the weeks after -- most notably the release of a surreptitiously recorded video showing him dismissing 47% of Americans as irresponsible people who consider themselves ""victims"" -- pushed the president's level of support to or very near his ceiling in the earlier surveys, they argued. The Obama campaign also aired a sarcastic television ad featuring Big Bird that hit Romney for suggesting an end to government subsidies for public television, which airs ""Sesame Street.","CAMPAIGN 2012; Obama displays a new sense of urgency; 'Everything that we fought for ... is on the line,' he tells backers, striving to gain ground lost in the debate.",Los Angeles Times,"Presidential elections, Polls & surveys, Political campaigns"
1207,"West, Paul","Aug 12, 2012",Main News; Part A; National Desk,1262," In recent days, influential conservative voices, including the Weekly Standard magazine, had launched an aggressive push for Ryan -- even while acknowledging, as the Wall Street Journal editorialized in making the case for the Wisconsin congressman, that some leaders of his own party consider the 42-year-old too young and too risky and feared that his selection ""would make Medicare and the House budget the issue, not the economy.""",CAMPAIGN 2012: NEWS ANALYSIS; VP choice sharpens the battle,Los Angeles Times,"Vice Presidents, Political campaigns, Presidential elections, Conservatism, Medicare, Political parties"
1208,"Dalia Dassa Kaye; Kaye, David","Aug 9, 2012",Main News; Part A; Editorial Desk,867," In any event, while rebel groups may resent being turned down by the Americans now, it is hard to imagine they would turn their backs on U.S. support that is likely to stream in quickly after Assad is gone. [...]what alternative partner would be as attractive to a new Syrian government as the United States?",Beyond weapons; The United States can support Syria's rebels without providing arms.,Los Angeles Times,"Foreign policy -- United States--US, Activists, Guerrilla forces, Military policy, Armed forces"
1209,"Barabak, Mark Z; Reston, Maeve","Oct 12, 2012",LATExtra; Part AA; National Desk,1435," Clashing in a feisty, hard-edged debate, Vice President Joe Biden on Thursday night repeatedly accused challenger Paul D. Ryan and his running mate, Mitt Romney, of favoring the rich at the expense of middle-class Americans and engaging in loose talk that could lead the country to another war.",THE VICE PRESIDENTIAL DEBATE; The storm after the calm; Combative Biden and Ryan display energy Obama lacked,Los Angeles Times,"Presidential elections, Vice Presidents, Debates"
1210,"Semuels, Alana","Aug 16, 2012",Main News; Part A; National Desk,1216," [...]he drives in motorcades that close down miles of highway and can't walk down a street in Iowa without being cheered. Since Saturday, Ryan has found himself pounded by Democrats for his proposal to sharply curtail the size of the federal government.",CAMPAIGN 2012; Ryan unfazed by spotlight's glare; Romney's running mate is taking his shift from relative obscurity in stride.,Los Angeles Times,"Presidential elections, Candidates"
